phase_id,phase_percent,region,mask_sha256,source_ct_sha256,raw_volume_ml,HU170_subset_ml,HU190_subset_ml,HU210_subset_ml,fraction_below_170,median_hu
phase_16,80,RA,65dc7482f8c9ed910c955dfe0afbfe8fb7c49e9190b26c753aece2f5122ae54a,5561d24179f00da7cf3233d5b4d306f7d34376ea4a23e3da66c6e6f496eefe51,69.33864806665161,60.765912472127425,57.885961041566645,54.21736491939765,0.12363574764658906,303.0
phase_16,80,myo,26db404ce51c9ced40b6dc18a602033ef713b71aad77423a8e2b524d2b7ba40a,5561d24179f00da7cf3233d5b4d306f7d34376ea4a23e3da66c6e6f496eefe51,124.33962377537063,11.783246608588838,5.195546482516813,1.8256285627015696,0.9052333741183245,114.0
phase_17,85,LV,c2e31234d2797ea43e32fff65f77efb9525a6d0ecb8d83f5ea9edf31df9c1653,0fe21ae20810dbcf8a9e2acd5e8bbfd074cc72f5b96f4b6b9e5b586a981e75b7,152.38740867280717,146.7080482482754,140.8155859602665,129.4400854369134,0.03726922371077262,244.0
phase_17,85,RV,e66b46a12a552b57a907b04a228373662b1e6ebd2c05f47deaf8b3e573041ef8,0fe21ae20810dbcf8a9e2acd5e8bbfd074cc72f5b96f4b6b9e5b586a981e75b7,201.5747865626781,189.25794631168202,182.76253439420245,173.6153746164998,0.0611030797106476,266.0
phase_17,85,LA,3c10da8934e92fa0144a763b02a30bd7ec2e4bd6942897cc45b61b6d01e7854b,0fe21ae20810dbcf8a9e2acd5e8bbfd074cc72f5b96f4b6b9e5b586a981e75b7,46.33762987303132,45.469561389785966,44.38391646325296,42.259609698197636,0.018733553822755475,261.0
phase_17,85,RA,bb706f1ccfd1fe629567868161bbe6a0e62e7833d8b5da81483f7b277170bc07,0fe21ae20810dbcf8a9e2acd5e8bbfd074cc72f5b96f4b6b9e5b586a981e75b7,66.84742575713176,59.51023351279378,56.776265248551965,53.61050003259275,0.10976028113625905,300.0
phase_17,85,myo,b35f10d5f0b5993303c251f9771d0768e003645dc6e9c4b45901aed42fc37964,0fe21ae20810dbcf8a9e2acd5e8bbfd074cc72f5b96f4b6b9e5b586a981e75b7,126.09757431843772,14.333197778122065,6.668801885138117,2.463256185703956,0.8863324861275599,115.0
phase_18,90,LV,51e47c3b6352536241290be29956221ce6d6c97af0df870c82f6060d585b91ba,990d177a564e65ae15717876c552b44d5533332ac9f8ad92ccac38047ae59233,154.4401221608938,149.28316892924292,144.4344023820432,135.00646272122896,0.03339127915399102,248.0
phase_18,90,RV,07e11a81389753c6a56c08770802ae1a87226d2974db4673e297bcfdd19a0a56,990d177a564e65ae15717876c552b44d5533332ac9f8ad92ccac38047ae59233,206.40845140301724,193.77503463042524,186.72589346139097,175.62222366152835,0.06120590841469462,264.0
phase_18,90,LA,596c77a62fba9b477dbd5da53d716dc46fedb99dd12dee075a7174d48649213c,990d177a564e65ae15717876c552b44d5533332ac9f8ad92ccac38047ae59233,42.681898167817636,41.88654160649361,40.85794757254502,39.18781065825983,0.01863451710129734,256.0
phase_18,90,RA,0a8352332e711b0decd4489dd184cce04d45ad34fae077e33d879c0327c8fc8c,990d177a564e65ae15717876c552b44d5533332ac9f8ad92ccac38047ae59233,58.71152101661184,52.95049951053765,50.832904615198146,48.304207699764994,0.09812420809953415,309.0
phase_18,90,myo,131422817ac9afd6fb0df8b557802aa33dc01b816916b3508fd2d697964bd78c,990d177a564e65ae15717876c552b44d5533332ac9f8ad92ccac38047ae59233,127.7604400405308,14.788486273844821,6.969717377397138,2.6137139318334666,0.8842483145083618,115.0
