state,L_mm,rho2,rho1,residual_ohm
inhale,90,10.911783678754,6.5387993503298,1.1084466677858e-12
inhale,110,10.911783678754,6.1150743645739,1.4210854715202e-14
inhale,120,10.911783678754,6.4654247031264,3.0553337637684e-13
inhale,130,10.911783678754,6.8653155650988,1.4210854715202e-14
inhale,140,10.911783678754,5.7640899173238,-7.105427357601e-15
inhale,50,10.935671682615,4.9895094476071,-1.2789769243682e-12
inhale,60,10.935671682615,5.9382171755308,2.8421709430404e-14
inhale,70,10.935671682615,6.8207417852228,5.2580162446247e-13
inhale,80,10.935671682615,6.2422613674309,-1.4210854715202e-14
inhale,90,10.935671682615,6.5382212396184,1.0942358130706e-12
inhale,110,10.935671682615,6.1143233780894,1.4210854715202e-14
inhale,120,10.935671682615,6.4643598556583,3.3395508580725e-13
inhale,130,10.935671682615,6.8639868404085,2.1316282072803e-14
inhale,140,10.935671682615,5.7628760306849,7.105427357601e-15
inhale,50,10.959559686477,4.9894189672264,-1.2789769243682e-12
inhale,60,10.959559686477,5.9380392233836,4.2632564145606e-14
inhale,70,10.959559686477,6.8203989289757,5.4001247917768e-13
inhale,80,10.959559686477,6.2418797059444,-1.4210854715202e-14
inhale,90,10.959559686477,6.537644925932,1.1084466677858e-12
inhale,110,10.959559686477,6.1135748467746,1.4210854715202e-14
inhale,120,10.959559686477,6.4632985851026,3.1263880373444e-13
inhale,130,10.959559686477,6.862662653308,2.1316282072803e-14
inhale,140,10.959559686477,5.761666534255,1.4210854715202e-14
inhale,50,10.983447690339,4.9893287658964,-1.2931877790834e-12
inhale,60,10.983447690339,5.9378618052003,1.4210854715202e-14
inhale,70,10.983447690339,6.8200570885817,5.4001247917768e-13
inhale,80,10.983447690339,6.2414992114092,2.8421709430404e-14
inhale,90,10.983447690339,6.5370704005428,1.0800249583554e-12
inhale,110,10.983447690339,6.1128287581616,0
inhale,120,10.983447690339,6.462240872904,3.1263880373444e-13
inhale,130,10.983447690339,6.8613429799567,2.1316282072803e-14
inhale,140,10.983447690339,5.7604614036359,7.105427357601e-15
inhale,50,11.007335694201,4.9892388422613,-1.2789769243682e-12
inhale,60,11.007335694201,5.9376849184532,0
inhale,70,11.007335694201,6.8197162593024,5.2580162446247e-13
inhale,80,11.007335694201,6.2411198782268,0
inhale,90,11.007335694201,6.5364976547826,1.0942358130706e-12
inhale,110,11.007335694201,6.1120850998706,0
inhale,120,11.007335694201,6.4611867006404,3.2684965844965e-13
inhale,130,11.007335694201,6.8600277966867,1.4210854715202e-14
inhale,140,11.007335694201,5.7592606146153,0
inhale,50,11.031223698062,4.9891491949743,-1.2931877790834e-12
inhale,60,11.031223698062,5.9375085606314,-5.6843418860808e-14
inhale,70,11.031223698062,6.8193764364308,5.1159076974727e-13
inhale,80,11.031223698062,6.2407417008363,-1.4210854715202e-14
inhale,90,11.031223698062,6.5359266800425,1.122657522501e-12
inhale,110,11.031223698062,6.1113438596095,-1.4210854715202e-14
inhale,120,11.031223698062,6.4601360500216,3.1263880373444e-13
inhale,130,11.031223698062,6.8587170800007,7.105427357601e-15
inhale,140,11.031223698062,5.758064143165,7.105427357601e-15
inhale,50,11.055111701924,4.9890598226982,-1.3216094885138e-12
inhale,60,11.055111701924,5.9373327292414,-4.2632564145606e-14
inhale,70,11.055111701924,6.8190376152911,5.6843418860808e-13
inhale,80,11.055111701924,6.2403646737149,1.4210854715202e-14
inhale,90,11.055111701924,6.5353574677721,1.0942358130706e-12
inhale,110,11.055111701924,6.1106050251726,1.4210854715202e-14
inhale,120,11.055111701924,6.4590889028882,3.3395508580725e-13
inhale,130,11.055111701924,6.8574108065712,2.1316282072803e-14
inhale,140,11.055111701924,5.7568719654393,2.1316282072803e-14
inhale,50,11.078999705786,4.9889707241047,-1.2789769243682e-12
inhale,60,11.078999705786,5.9371574218059,1.4210854715202e-14
inhale,70,11.078999705786,6.8186997912384,5.6843418860808e-13
inhale,80,11.078999705786,6.2399887913766,-2.8421709430404e-14
inhale,90,11.078999705786,6.534790009479,1.1368683772162e-12
inhale,110,11.078999705786,6.1098685844403,0
inhale,120,11.078999705786,6.4580452412105,3.2684965844965e-13
inhale,130,11.078999705786,6.8561089532385,4.2632564145606e-14
inhale,140,11.078999705786,5.7556840577732,2.8421709430404e-14
inhale,50,11.102887709648,4.9888818978749,-1.2789769243682e-12
inhale,60,11.102887709648,5.9369826358645,-2.8421709430404e-14
inhale,70,11.102887709648,6.8183629596583,5.4001247917768e-13
inhale,80,11.102887709648,6.2396140483729,-2.8421709430404e-14
inhale,90,11.102887709648,6.5342242967283,1.0942358130706e-12
inhale,110,11.102887709648,6.109134525378,-1.4210854715202e-14
inhale,120,11.102887709648,6.457005047087,3.4106051316485e-13
inhale,130,11.102887709648,6.8548114970089,2.1316282072803e-14
inhale,140,11.102887709648,5.7545003966802,-7.105427357601e-15
inhale,50,11.126775713509,4.9887933426986,-1.2931877790834e-12
inhale,60,11.126775713509,5.9368083689733,4.2632564145606e-14
inhale,70,11.126775713509,6.8180271159668,5.4001247917768e-13
inhale,80,11.126775713509,6.2392404392916,2.8421709430404e-14
inhale,90,11.126775713509,6.5336603211424,1.1084466677858e-12
inhale,110,11.126775713509,6.1084028360353,-2.8421709430404e-14
inhale,120,11.126775713509,6.4559683027436,3.2684965844965e-13
inhale,130,11.126775713509,6.8535184150539,3.5527136788005e-14
inhale,140,11.126775713509,5.7533209588516,2.8421709430404e-14
inhale,50,11.150663717371,4.9887050572749,-1.2789769243682e-12
inhale,60,11.150663717371,5.9366346187044,0
inhale,70,11.150663717371,6.8176922556099,5.5422333389288e-13
inhale,80,11.150663717371,6.238867958757,-4.2632564145606e-14
inhale,90,11.150663717371,6.5330980744,1.1368683772162e-12
inhale,110,11.150663717371,6.1076735045456,-1.4210854715202e-14
inhale,120,11.150663717371,6.4549349905323,3.1974423109205e-13
inhale,130,11.150663717371,6.8522296847079,2.1316282072803e-14
inhale,140,11.150663717371,5.7521457211536,7.105427357601e-15
inhale,50,11.174551721233,4.9886170403114,-1.2931877790834e-12
inhale,60,11.174551721233,5.9364613826464,1.4210854715202e-14
inhale,70,11.174551721233,6.8173583740637,5.6843418860808e-13
inhale,80,11.174551721233,6.2384966014294,0
inhale,90,11.174551721233,6.5325375482359,1.122657522501e-12
inhale,110,11.174551721233,6.106946519125,-1.4210854715202e-14
inhale,120,11.174551721233,6.4539050929299,3.5527136788005e-13
inhale,130,11.174551721233,6.8509452834674,2.1316282072803e-14
inhale,140,11.174551721233,5.7509746606265,0
inhale,50,11.198439725095,4.9885292905247,-1.2789769243682e-12
inhale,60,11.198439725095,5.9362886584036,-1.4210854715202e-14
inhale,70,11.198439725095,6.8170254668335,5.4001247917768e-13
inhale,80,11.198439725095,6.238126362005,0
inhale,90,11.198439725095,6.5319787344406,1.1368683772162e-12
inhale,110,11.198439725095,6.1062218680717,-1.4210854715202e-14
inhale,120,11.198439725095,6.4528785925371,3.2684965844965e-13
inhale,130,11.198439725095,6.8496651889892,2.1316282072803e-14
inhale,140,11.198439725095,5.7498077544828,7.105427357601e-15
inhale,50,11.222327728956,4.98844180664,-1.2931877790834e-12
inhale,60,11.222327728956,5.9361164435966,-1.4210854715202e-14
inhale,70,11.222327728956,6.8166935294543,5.8264504332328e-13
inhale,80,11.222327728956,6.2377572352151,0
inhale,90,11.222327728956,6.5314216248596,1.122657522501e-12
inhale,110,11.222327728956,6.1054995397652,0
inhale,120,11.222327728956,6.4518554720772,3.3395508580725e-13
inhale,130,11.222327728956,6.8483893790887,7.105427357601e-15
inhale,140,11.222327728956,5.7486449801054,0
inhale,50,11.246215732818,4.9883545873914,-1.2789769243682e-12
inhale,60,11.246215732818,5.9359447358612,2.8421709430404e-14
inhale,70,11.246215732818,6.8163625574899,5.6843418860808e-13
inhale,80,11.246215732818,6.2373892158263,-1.4210854715202e-14
inhale,90,11.246215732818,6.5308662113931,1.1510792319314e-12
inhale,110,11.246215732818,6.1047795226656,1.4210854715202e-14
inhale,120,11.246215732818,6.4508357143952,3.7658764995285e-13
inhale,130,11.246215732818,6.8471178317391,2.1316282072803e-14
inhale,140,11.246215732818,5.747486315046,0
inhale,50,11.27010373668,4.9882676315211,-1.2931877790834e-12
inhale,60,11.27010373668,5.9357735328494,2.8421709430404e-14
inhale,70,11.27010373668,6.816032546533,5.5422333389288e-13
inhale,80,11.27010373668,6.23702229864,2.8421709430404e-14
inhale,90,11.27010373668,6.5303124859951,1.1652900866466e-12
inhale,110,11.27010373668,6.104061805313,-2.8421709430404e-14
inhale,120,11.27010373668,6.4498193024564,3.5527136788005e-13
inhale,130,11.27010373668,6.8458505250694,1.4210854715202e-14
inhale,140,11.27010373668,5.7463317370239,0
inhale,50,11.293991740542,4.9881809377801,-1.2931877790834e-12
inhale,60,11.293991740542,5.9356028322281,-2.8421709430404e-14
inhale,70,11.293991740542,6.815703492205,5.8264504332328e-13
inhale,80,11.293991740542,6.2366564784921,1.4210854715202e-14
inhale,90,11.293991740542,6.5297604406737,1.1652900866466e-12
inhale,110,11.293991740542,6.1033463763266,0
inhale,120,11.293991740542,6.4488062193459,3.6237679523765e-13
inhale,130,11.293991740542,6.8445874373632,3.5527136788005e-14
inhale,140,11.293991740542,5.7451812239237,1.4210854715202e-14
inhale,50,11.317879744403,4.9880945049277,-1.2931877790834e-12
inhale,60,11.317879744403,5.93543263168,-2.8421709430404e-14
inhale,70,11.317879744403,6.8153753901556,5.9685589803848e-13
inhale,80,11.317879744403,6.2362917502526,-1.4210854715202e-14
inhale,90,11.317879744403,6.52921006749,1.1652900866466e-12
inhale,110,11.317879744403,6.1026332244041,0
inhale,120,11.317879744403,6.4477964482666,3.3395508580725e-13
inhale,130,11.317879744403,6.8433285470575,2.1316282072803e-14
inhale,140,11.317879744403,5.7440347537945,0
inhale,50,11.341767748265,4.9880083317316,-1.2789769243682e-12
inhale,60,11.341767748265,5.9352629289029,0
inhale,70,11.341767748265,6.8150482360624,5.5422333389288e-13
inhale,80,11.341767748265,6.2359281088256,0
inhale,90,11.341767748265,6.5286613585578,1.1652900866466e-12
inhale,110,11.341767748265,6.1019223383211,1.4210854715202e-14
inhale,120,11.341767748265,6.4467899725391,3.6237679523765e-13
inhale,130,11.341767748265,6.842073832741,1.4210854715202e-14
inhale,140,11.341767748265,5.7428923048479,-2.1316282072803e-14
inhale,50,11.365655752127,4.9879224169676,-1.3073986337986e-12
inhale,60,11.365655752127,5.9350937216094,-1.4210854715202e-14
inhale,70,11.365655752127,6.8147220256312,5.8264504332328e-13
inhale,80,11.365655752127,6.2355655491485,0
inhale,90,11.365655752127,6.5281143060434,1.1652900866466e-12
inhale,110,11.365655752127,6.1012137069302,-2.8421709430404e-14
inhale,120,11.365655752127,6.4457867756002,3.4816594052245e-13
inhale,130,11.365655752127,6.840823273153,2.1316282072803e-14
inhale,140,11.365655752127,5.7417538554564,-7.105427357601e-15
inhale,50,11.389543755989,4.98783675942,-1.2931877790834e-12
inhale,60,11.389543755989,5.9349250075274,0
inhale,70,11.389543755989,6.8143967545952,5.9685589803848e-13
inhale,80,11.389543755989,6.2352040661924,1.4210854715202e-14
inhale,90,11.389543755989,6.5275689021646,1.1795009413618e-12
inhale,110,11.389543755989,6.1005073191603,0
inhale,120,11.389543755989,6.4447868410017,3.6948222259525e-13
inhale,130,11.389543755989,6.8395768471817,2.8421709430404e-14
inhale,140,11.389543755989,5.7406193841523,7.105427357601e-15
inhale,50,11.413431759851,4.9877513578808,-1.2789769243682e-12
inhale,60,11.413431759851,5.9347567843995,0
inhale,70,11.413431759851,6.814072418715,5.8264504332328e-13
inhale,80,11.413431759851,6.2348436549613,1.4210854715202e-14
inhale,90,11.413431759851,6.527025139191,1.1652900866466e-12
inhale,110,11.413431759851,6.0998031640163,-1.4210854715202e-14
inhale,120,11.413431759851,6.4437901524096,3.7658764995285e-13
inhale,130,11.413431759851,6.8383345338633,2.8421709430404e-14
inhale,140,11.413431759851,5.7394888696258,0
inhale,50,11.437319763712,4.9876662111503,-1.2931877790834e-12
inhale,60,11.437319763712,5.9345890499829,4.2632564145606e-14
inhale,70,11.437319763712,6.8137490137786,5.6843418860808e-13
inhale,80,11.437319763712,6.2344843104918,-1.4210854715202e-14
inhale,90,11.437319763712,6.5264830094429,1.2079226507922e-12
inhale,110,11.437319763712,6.0991012305781,-1.4210854715202e-14
inhale,120,11.437319763712,6.4427966936034,3.6948222259525e-13
inhale,130,11.437319763712,6.8370963123805,2.1316282072803e-14
inhale,140,11.437319763712,5.7383622907238,7.105427357601e-15
inhale,50,11.461207767574,4.9875813180368,-1.2931877790834e-12
inhale,60,11.461207767574,5.9344218020496,0
inhale,70,11.461207767574,6.8134265356007,5.8264504332328e-13
inhale,80,11.461207767574,6.2341260278532,0
inhale,90,11.461207767574,6.5259425052911,1.1510792319314e-12
inhale,110,11.461207767574,6.0984015079998,-1.4210854715202e-14
inhale,120,11.461207767574,6.4418064484743,3.6948222259525e-13
inhale,130,11.461207767574,6.8358621620612,2.1316282072803e-14
inhale,140,11.461207767574,5.7372396264483,7.105427357601e-15
inhale,50,11.485095771436,4.9874966773563,-1.3073986337986e-12
inhale,60,11.485095771436,5.9342550383858,0
inhale,70,11.485095771436,6.8131049800229,5.6843418860808e-13
inhale,80,11.485095771436,6.233768802147,-1.4210854715202e-14
inhale,90,11.485095771436,6.5254036191568,1.2221335055074e-12
inhale,110,11.485095771436,6.0977039855096,-1.4210854715202e-14
inhale,120,11.485095771436,6.440819401025,3.9079850466806e-13
inhale,130,11.485095771436,6.834632062377,2.1316282072803e-14
inhale,140,11.485095771436,5.7361208559549,7.105427357601e-15
inhale,50,11.508983775298,4.9874122879329,-1.2789769243682e-12
inhale,60,11.508983775298,5.9340887567922,5.6843418860808e-14
inhale,70,11.508983775298,6.8127843429131,6.1106675275369e-13
inhale,80,11.508983775298,6.2334126285066,1.4210854715202e-14
inhale,90,11.508983775298,6.5248663435106,1.193711796077e-12
inhale,110,11.508983775298,6.0970086524087,-1.4210854715202e-14
inhale,120,11.508983775298,6.4398355353682,4.0500935938326e-13
inhale,130,11.508983775298,6.8334059929424,2.1316282072803e-14
inhale,140,11.508983775298,5.7350059585515,-7.105427357601e-15
inhale,50,11.532871779159,4.9873281485983,-1.2931877790834e-12
inhale,60,11.532871779159,5.9339229550837,1.4210854715202e-14
inhale,70,11.532871779159,6.8124646201657,5.9685589803848e-13
inhale,80,11.532871779159,6.2330575020969,-2.8421709430404e-14
inhale,90,11.532871779159,6.5243306708724,1.193711796077e-12
inhale,110,11.532871779159,6.0963154980708,0
inhale,120,11.532871779159,6.4388548357261,3.9079850466806e-13
inhale,130,11.532871779159,6.832183933513,2.8421709430404e-14
inhale,140,11.532871779159,5.733894913697,7.105427357601e-15
inhale,50,11.556759783021,4.9872442581918,-1.2931877790834e-12
inhale,60,11.556759783021,5.9337576310891,2.8421709430404e-14
inhale,70,11.556759783021,6.8121458077011,5.6843418860808e-13
inhale,80,11.556759783021,6.2327034181144,2.8421709430404e-14
inhale,90,11.556759783021,6.523796593811,1.1652900866466e-12
inhale,110,11.556759783021,6.0956245119414,-1.4210854715202e-14
inhale,120,11.556759783021,6.4378772864288,3.8369307731045e-13
inhale,130,11.556759783021,6.8309658639848,3.5527136788005e-14
inhale,140,11.556759783021,5.7327877009995,7.105427357601e-15
inhale,50,11.580647786883,4.9871606155607,-1.3073986337986e-12
inhale,60,11.580647786883,5.9335927826514,-2.8421709430404e-14
inhale,70,11.580647786883,6.8118279014654,5.9685589803848e-13
inhale,80,11.580647786883,6.2323503717868,1.4210854715202e-14
inhale,90,11.580647786883,6.5232641049436,1.2079226507922e-12
inhale,110,11.580647786883,6.0949356835372,0
inhale,120,11.580647786883,6.436902871914,3.6948222259525e-13
inhale,130,11.580647786883,6.8297517643923,2.8421709430404e-14
inhale,140,11.580647786883,5.7316843002153,-7.105427357601e-15
inhale,50,11.604535790745,4.9870772195594,-1.2931877790834e-12
inhale,60,11.604535790745,5.9334284076274,2.8421709430404e-14
inhale,70,11.604535790745,6.8115108974305,6.2527760746889e-13
inhale,80,11.604535790745,6.2319983583725,-2.8421709430404e-14
inhale,90,11.604535790745,6.5227331969354,1.2079226507922e-12
inhale,110,11.604535790745,6.0942490024458,0
inhale,120,11.604535790745,6.4359315767257,3.9079850466806e-13
inhale,130,11.604535790745,6.828541614908,4.2632564145606e-14
inhale,140,11.604535790745,5.7305846912474,-1.4210854715202e-14
inhale,50,11.628423794606,4.9869940690502,-1.2931877790834e-12
inhale,60,11.628423794606,5.9332645038875,0
inhale,70,11.628423794606,6.8111947915937,5.9685589803848e-13
inhale,80,11.628423794606,6.2316473731605,-1.4210854715202e-14
inhale,90,11.628423794606,6.5222038624992,1.2221335055074e-12
inhale,110,11.628423794606,6.0935644583244,-1.4210854715202e-14
inhale,120,11.628423794606,6.4349633855133,3.8369307731045e-13
inhale,130,11.628423794606,6.8273353958408,1.4210854715202e-14
inhale,140,11.628423794606,5.7294888541442,7.105427357601e-15
inhale,50,11.652311798468,4.9869111629027,-1.3216094885138e-12
inhale,60,11.652311798468,5.9331010693159,0
inhale,70,11.652311798468,6.8108795799775,5.8264504332328e-13
inhale,80,11.652311798468,6.2312974114702,-2.8421709430404e-14
inhale,90,11.652311798468,6.521676094395,1.2363443602226e-12
inhale,110,11.652311798468,6.0928820408999,0
inhale,120,11.652311798468,6.4339982830307,4.0500935938326e-13
inhale,130,11.652311798468,6.8261330876346,1.4210854715202e-14
inhale,140,11.652311798468,5.728396769098,0
inhale,50,11.67619980233,4.9868284999938,-1.2931877790834e-12
inhale,60,11.67619980233,5.9329381018102,0
inhale,70,11.67619980233,6.8105652586294,6.1106675275369e-13
inhale,80,11.67619980233,6.2309484686513,1.4210854715202e-14
