request_id,kind,quadrature_points,frequency_hz,state,model,rho1,rho2,rho_bone,rho_heart,rho_fat,L_mm,Z,relative_residual,reciprocity_abs
q4096_100000_inhale_ts_with_fat,literature,4096,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,80,54.7053012035777,1.66784221825261e-10,2.1316282072803e-14
q4096_100000_inhale_ts_with_fat,literature,4096,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,90,43.0468721386558,1.38999729888773e-10,0
q4096_100000_inhale_ts_with_fat,literature,4096,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,110,42.4946823974165,1.97082569128709e-10,7.105427357601e-15
q4096_100000_inhale_ts_with_fat,literature,4096,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,120,37.5970055789158,3.25330672834231e-10,7.105427357601e-15
q4096_100000_inhale_ts_with_fat,literature,4096,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,130,34.8923746417422,4.48598318348391e-10,1.4210854715202e-14
q4096_100000_inhale_ts_with_fat,literature,4096,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,140,32.3319176618595,2.61265303264464e-10,2.8421709430404e-14
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,50,47.7240938166899,1.64710471826882e-10,0
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,60,47.0077135128293,1.77489410566394e-10,1.4210854715202e-14
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,70,36.3476347513371,1.99307144818519e-10,2.8421709430404e-14
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,80,37.6301555697596,1.96026953357856e-10,1.4210854715202e-14
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,90,32.113521611299,2.58683983691449e-10,2.1316282072803e-14
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,110,29.9725041086834,2.12335644208566e-10,3.5527136788005e-15
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,120,27.5635829308206,3.58811508905227e-10,3.5527136788005e-15
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,130,25.3193376972336,3.42501246953903e-10,0
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,140,24.4974197787148,5.3082143084849e-10,7.105427357601e-15
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,50,80.0020242110932,2.08661793033471e-10,1.4210854715202e-14
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,60,74.1639531149839,1.72302094883183e-10,0
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,70,50.9233134868829,2.89214568148407e-10,1.4210854715202e-14
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,80,53.2199712312199,3.47540825181304e-10,1.4210854715202e-14
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,90,41.2620040386831,1.51748087466219e-10,7.105427357601e-15
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,110,40.1000818726402,3.5579842476157e-10,0
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,120,34.829314075285,3.95600907100696e-10,1.4210854715202e-14
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,130,31.9980587620545,4.38276299824203e-10,0
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,140,29.1231757546282,5.36080698678681e-10,1.06581410364015e-14
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,50,68.2741496853986,7.0952188289945e-11,1.4210854715202e-14
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,60,67.2582479531171,1.27028846932647e-10,4.2632564145606e-14
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,70,51.4211503285109,1.64867363567033e-10,2.1316282072803e-14
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,80,52.9344881956027,1.54303284338713e-10,2.8421709430404e-14
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,90,44.6888456697276,4.71575836717633e-10,0
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,110,41.2898870639178,1.99817188403927e-10,7.105427357601e-15
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,120,37.3481461655009,2.13851226648878e-10,1.4210854715202e-14
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,130,34.0570923995674,2.47140664008657e-10,7.105427357601e-15
equal_ts_without_fat,equal_material_limit,4096,50000,control,ts_without_fat,4,4,4,4,4,140,32.5836457408303,2.57020229786716e-10,3.5527136788005e-14
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,50,68.2741496853963,9.7975111983863e-11,1.4210854715202e-14
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,60,67.2582479531144,1.05192836972321e-10,2.8421709430404e-14
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,70,51.4211503285074,1.43571583085364e-10,1.4210854715202e-14
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,80,52.9344881955963,1.17828050700056e-10,1.4210854715202e-14
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,90,44.6888456697193,4.07027824200557e-10,0
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,110,41.2898870639004,1.92068933253287e-10,0
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,120,37.3481461654899,2.60204490704218e-10,1.4210854715202e-14
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,130,34.0570923995554,2.00368523563848e-10,0
equal_ts_with_fat,equal_material_limit,4096,50000,control,ts_with_fat,4,4,4,4,4,140,32.5836457408152,1.85087640852065e-10,1.4210854715202e-14
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,50,68.2741496861891,1.38052974052013e-10,1.4210854715202e-14
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,60,67.2582479544314,9.79476729959694e-11,1.4210854715202e-14
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,70,51.4211503301505,7.26253417333141e-11,0
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,80,52.9344881978229,1.66999853541921e-10,2.8421709430404e-14
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,90,44.6888456751738,1.66529907393473e-10,0
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,110,41.2898870679763,1.98727697717335e-10,0
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,120,37.3481461707345,1.60197956421496e-10,0
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,130,34.0570924052231,1.64294744799391e-10,2.8421709430404e-14
equal_homogeneous,equal_material_limit,4096,50000,control,homogeneous,4,4,4,4,4,140,32.5836457479277,1.77141749072585e-10,0
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,50,52.2347648279833,2.05402218716388e-10,7.105427357601e-15
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,60,51.7621378603661,2.71608025271711e-10,7.105427357601e-15
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,70,40.2959391180055,2.65009963262381e-10,0
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,80,41.923559483117,2.82846079374303e-10,7.105427357601e-15
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,90,36.1371689319535,5.08320001664327e-10,0
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,110,34.2638029733099,3.91371876657349e-10,7.105427357601e-15
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,120,31.9039706397834,3.71109377069868e-10,1.77635683940025e-14
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,130,29.5630037546897,4.76737524648238e-10,7.105427357601e-15
fat_equal_ts_without_fat,fat_equal_limit,4096,50000,control,ts_without_fat,3,10,48,5,3,140,28.9355162044066,4.81552369271483e-10,1.4210854715202e-14
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,50,52.2347648281543,2.0912439359207e-10,2.1316282072803e-14
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,60,51.7621378619111,2.72738929023087e-10,1.4210854715202e-14
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,70,40.2959391199264,1.82887443364859e-10,2.1316282072803e-14
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,80,41.9235594835717,3.41756059360002e-10,7.105427357601e-15
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,90,36.1371689305294,3.23243359929539e-10,1.4210854715202e-14
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,110,34.2638029741225,5.04943591749633e-10,1.4210854715202e-14
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,120,31.9039706455911,6.37089195994305e-10,3.5527136788005e-15
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,130,29.5630037588203,4.62101656385021e-10,1.4210854715202e-14
fat_equal_ts_with_fat,fat_equal_limit,4096,50000,control,ts_with_fat,3,10,48,5,3,140,28.9355162122312,7.97603339132825e-10,1.77635683940025e-14
