point_id,kind,model,rho1,rho2,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,relative_residual,reciprocity_abs,elapsed_seconds
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,70,26.709331417708501,26.4374594719079,0.30422720846166101,4.8067164713140698e-11,7.1054273576010003e-15,7.4660066
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,80,27.104159197446201,26.716124973054001,0.39510011587746902,5.2119910393504393e-11,7.1054273576010003e-15,10.5256539
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,90,22.198081107673399,21.677958347608499,0.47489693192243498,5.7266360898012798e-11,7.1054273576010003e-15,14.243596399999999
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,110,19.343751688989698,18.887164011357999,0.649560983473075,6.5999269139137999e-11,3.5527136788005001e-15,17.423150100000001
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,120,16.732949756936801,15.9503939413119,0.77163376134657102,1.0746251598688101e-10,3.5527136788005001e-15,20.4145301
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,130,14.6742926395866,13.8664326353116,0.83144557667241903,9.4762606359580889e-11,1.7763568394002501e-15,23.204808400000001
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,140,13.282543344897199,12.352100247632199,0.96225509221065997,1.45284812048023e-10,1.7763568394002501e-15,25.6696721
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,50,36.899851220326397,36.523140263760297,0.21357946692273999,5.1647819881820692e-11,7.1054273576010003e-15,2.0346872999999999
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,60,35.608838245733097,35.661486742356097,0.33102830639543102,4.4038307628149495e-11,1.4210854715202001e-14,4.4460445000000002
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,70,26.861476637013698,26.4914105105793,0.40285671581015098,5.0335377780629697e-11,7.1054273576010003e-15,6.9407503000000004
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,80,27.3017222804082,26.785154270422201,0.52302669696127002,6.3118423470277393e-11,1.0658141036401501e-14,9.3344488000000005
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,90,22.4354358186886,21.762040210089101,0.62806042463506195,7.2950663743392095e-11,7.1054273576010003e-15,12.2607932
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,110,19.667991691599301,19.004492407387598,0.85682594303269199,9.486423889252019e-11,0,15.7460799
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,120,17.117760652985702,16.090535874845099,1.01591614423387,1.0022727390810501e-10,3.5527136788005001e-15,19.1528843
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,130,15.088129694206801,14.020767129565,1.0904701215486601,1.04978386837913e-10,8.8817841970012507e-15,22.125062499999999
g07_02,grid,variable_transverse,2.19921403011256,0.23713737056616599,140,13.7606497020079,12.535330370569501,1.2576716391187199,1.2545990023982002e-10,8.8817841970012507e-15,25.005378100000001
g07_03,grid,variable_transverse,2.19921403011256,0.365174127254838,50,37.004371211856501,36.570370006723799,0.27094137028496801,3.9567933483706098e-11,2.1316282072802999e-14,2.7994081999999998
g07_03,grid,variable_transverse,2.19921403011256,0.365174127254838,60,35.770824698669102,35.735068068678501,0.419869544055894,6.0127161391369494e-11,2.1316282072802999e-14,5.0257534000000001
